instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name
1126.0,1.0,0.0,2.0,15.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.16,0.4775,84.0,87.0,171.0,Winter
1127.0,1.0,0.0,2.0,16.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.16,0.4775,39.0,81.0,120.0,Winter
1128.0,1.0,0.0,2.0,17.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.19,0.4775,36.0,91.0,127.0,Winter
1129.0,1.0,0.0,2.0,18.0,0.0,6.0,0.0,1.0,0.36,0.3182,0.25,0.4478,21.0,67.0,88.0,Winter
1130.0,1.0,0.0,2.0,19.0,0.0,6.0,0.0,1.0,0.34,0.303,0.29,0.3582,5.0,54.0,59.0,Winter
1131.0,1.0,0.0,2.0,20.0,0.0,6.0,0.0,1.0,0.32,0.2879,0.28,0.4775,9.0,38.0,47.0,Winter
1132.0,1.0,0.0,2.0,21.0,0.0,6.0,0.0,1.0,0.32,0.2727,0.26,0.4775,4.0,29.0,33.0,Winter
1133.0,1.0,0.0,2.0,22.0,0.0,6.0,0.0,1.0,0.3,0.2576,0.28,0.4775,2.0,42.0,44.0,Winter
1134.0,1.0,0.0,2.0,23.0,0.0,6.0,0.0,1.0,0.28,0.2424,0.33,0.4478,4.0,25.0,29.0,Winter
1135.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.26,0.2121,0.35,0.4478,3.0,14.0,17.0,Winter
1136.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.24,0.197,0.41,0.4627,5.0,11.0,16.0,Winter
1137.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.24,0.197,0.41,0.4775,0.0,17.0,17.0,Winter
1138.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.22,0.1818,0.44,0.4775,9.0,9.0,18.0,Winter
1139.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.22,0.1818,0.44,0.4775,0.0,1.0,1.0,Winter
1140.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.2,0.1818,0.47,0.2985,1.0,1.0,2.0,Winter
1141.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.18,0.1667,0.51,0.2537,0.0,2.0,2.0,Winter
1142.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.2,0.2273,0.51,0.1045,2.0,22.0,24.0,Winter
1143.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.47,0.2836,7.0,48.0,55.0,Winter
1144.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.41,0.194,34.0,70.0,104.0,Winter
1145.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.3,0.303,0.33,0.1642,72.0,89.0,161.0,Winter
1146.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.3,0.3182,0.33,0.1045,62.0,120.0,182.0,Winter
1147.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.29,0.0,76.0,122.0,198.0,Winter
1148.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.27,0.1642,108.0,104.0,212.0,Winter
1149.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.36,0.3636,0.27,0.0896,66.0,102.0,168.0,Winter
1150.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.36,0.3636,0.29,0.0896,59.0,88.0,147.0,Winter
1151.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.34,0.3485,0.33,0.1642,60.0,86.0,146.0,Winter
1152.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,2.0,0.34,0.3333,0.36,0.1343,30.0,71.0,101.0,Winter
1153.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.34,0.3333,0.36,0.1343,3.0,39.0,42.0,Winter
1154.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,2.0,0.34,0.3636,0.42,0.0,12.0,30.0,42.0,Winter
1155.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,2.0,0.32,0.3485,0.53,0.0,17.0,39.0,56.0,Winter
1156.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,2.0,0.32,0.303,0.57,0.2239,4.0,43.0,47.0,Winter
1157.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,2.0,0.3,0.303,0.61,0.1642,9.0,45.0,54.0,Winter
1158.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.34,0.303,0.42,0.3284,7.0,30.0,37.0,Winter
1159.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.34,0.303,0.42,0.3284,2.0,11.0,13.0,Winter
1160.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.34,0.303,0.42,0.3284,1.0,3.0,4.0,Winter
1161.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.34,0.303,0.42,0.2985,2.0,3.0,5.0,Winter
1162.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.32,0.3182,0.45,0.1642,1.0,0.0,1.0,Winter
1163.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,0.34,0.3636,0.36,0.0,1.0,2.0,3.0,Winter
1164.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,0.42,0.4242,0.26,0.2985,2.0,6.0,8.0,Winter
1165.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,2.0,0.42,0.4242,0.26,0.2836,3.0,16.0,19.0,Winter
1166.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,2.0,0.32,0.303,0.57,0.2985,7.0,56.0,63.0,Winter
1167.0,1.0,0.0,2.0,9.0,0.0,1.0,0.0,2.0,0.32,0.303,0.57,0.2836,11.0,46.0,57.0,Winter
1168.0,1.0,0.0,2.0,10.0,0.0,1.0,0.0,2.0,0.32,0.303,0.57,0.2537,29.0,52.0,81.0,Winter
1169.0,1.0,0.0,2.0,11.0,0.0,1.0,0.0,2.0,0.32,0.3333,0.57,0.1045,20.0,70.0,90.0,Winter
1170.0,1.0,0.0,2.0,12.0,0.0,1.0,0.0,2.0,0.32,0.3182,0.66,0.194,26.0,67.0,93.0,Winter
1171.0,1.0,0.0,2.0,13.0,0.0,1.0,0.0,3.0,0.3,0.2727,0.81,0.3284,28.0,75.0,103.0,Winter
1172.0,1.0,0.0,2.0,14.0,0.0,1.0,0.0,2.0,0.32,0.303,0.76,0.2537,15.0,101.0,116.0,Winter
1173.0,1.0,0.0,2.0,15.0,0.0,1.0,0.0,2.0,0.3,0.2727,0.7,0.4478,11.0,76.0,87.0,Winter
1174.0,1.0,0.0,2.0,16.0,0.0,1.0,0.0,3.0,0.28,0.2424,0.75,0.4179,8.0,48.0,56.0,Winter
1175.0,1.0,0.0,2.0,17.0,0.0,1.0,0.0,2.0,0.28,0.2576,0.75,0.3881,18.0,62.0,80.0,Winter
1176.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,2.0,0.24,0.2121,0.87,0.3582,2.0,64.0,66.0,Winter
1177.0,1.0,0.0,2.0,19.0,0.0,1.0,0.0,2.0,0.24,0.2121,0.87,0.3582,0.0,49.0,49.0,Winter
1178.0,1.0,0.0,2.0,20.0,0.0,1.0,0.0,3.0,0.24,0.2121,0.81,0.3881,0.0,29.0,29.0,Winter
1179.0,1.0,0.0,2.0,21.0,0.0,1.0,0.0,3.0,0.22,0.197,0.75,0.4478,1.0,33.0,34.0,Winter
1180.0,1.0,0.0,2.0,22.0,0.0,1.0,0.0,3.0,0.2,0.1667,0.75,0.4179,0.0,11.0,11.0,Winter
1181.0,1.0,0.0,2.0,23.0,0.0,1.0,0.0,3.0,0.2,0.1667,0.75,0.4179,0.0,2.0,2.0,Winter
1182.0,1.0,0.0,2.0,6.0,0.0,2.0,1.0,2.0,0.12,0.1212,0.8,0.2836,0.0,7.0,7.0,Winter
1183.0,1.0,0.0,2.0,7.0,0.0,2.0,1.0,2.0,0.12,0.1212,0.8,0.2836,0.0,40.0,40.0,Winter
1184.0,1.0,0.0,2.0,8.0,0.0,2.0,1.0,2.0,0.12,0.1212,0.8,0.2537,7.0,107.0,114.0,Winter
1185.0,1.0,0.0,2.0,9.0,0.0,2.0,1.0,2.0,0.14,0.1212,0.74,0.2537,5.0,101.0,106.0,Winter
1186.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,1.0,0.16,0.1818,0.69,0.0,0.0,44.0,44.0,Winter
1187.0,1.0,0.0,2.0,11.0,0.0,2.0,1.0,1.0,0.16,0.2273,0.64,0.0,7.0,43.0,50.0,Winter
1188.0,1.0,0.0,2.0,12.0,0.0,2.0,1.0,1.0,0.2,0.2273,0.59,0.1045,7.0,48.0,55.0,Winter
1189.0,1.0,0.0,2.0,13.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.55,0.1642,3.0,52.0,55.0,Winter
1190.0,1.0,0.0,2.0,14.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.55,0.194,9.0,49.0,58.0,Winter
1191.0,1.0,0.0,2.0,15.0,0.0,2.0,1.0,1.0,0.24,0.2273,0.48,0.194,2.0,67.0,69.0,Winter
1192.0,1.0,0.0,2.0,16.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.51,0.1642,7.0,79.0,86.0,Winter
1193.0,1.0,0.0,2.0,17.0,0.0,2.0,1.0,1.0,0.22,0.2121,0.51,0.2239,8.0,188.0,196.0,Winter
1194.0,1.0,0.0,2.0,18.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.47,0.1343,6.0,161.0,167.0,Winter
1195.0,1.0,0.0,2.0,19.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.47,0.2836,4.0,114.0,118.0,Winter
1196.0,1.0,0.0,2.0,20.0,0.0,2.0,1.0,1.0,0.2,0.197,0.47,0.2239,3.0,102.0,105.0,Winter
1197.0,1.0,0.0,2.0,21.0,0.0,2.0,1.0,1.0,0.2,0.197,0.47,0.2537,2.0,80.0,82.0,Winter
1198.0,1.0,0.0,2.0,22.0,0.0,2.0,1.0,1.0,0.16,0.1515,0.43,0.2537,1.0,76.0,77.0,Winter
1199.0,1.0,0.0,2.0,23.0,0.0,2.0,1.0,1.0,0.16,0.1515,0.43,0.2537,3.0,18.0,21.0,Winter
1200.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.14,0.1364,0.5,0.194,0.0,6.0,6.0,Winter
1201.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.46,0.1642,0.0,4.0,4.0,Winter
1202.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.5,0.1343,0.0,1.0,1.0,Winter
1203.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,0.12,0.1364,0.5,0.1642,0.0,2.0,2.0,Winter
1204.0,1.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.5,0.1045,0.0,8.0,8.0,Winter
1205.0,1.0,0.0,2.0,6.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.5,0.1045,0.0,36.0,36.0,Winter
1206.0,1.0,0.0,2.0,7.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.54,0.1343,2.0,94.0,96.0,Winter
1207.0,1.0,0.0,2.0,8.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.54,0.1642,8.0,227.0,235.0,Winter
1208.0,1.0,0.0,2.0,9.0,0.0,3.0,1.0,1.0,0.18,0.2121,0.51,0.0896,9.0,130.0,139.0,Winter
1209.0,1.0,0.0,2.0,10.0,0.0,3.0,1.0,1.0,0.2,0.2576,0.4,0.0,4.0,47.0,51.0,Winter
1210.0,1.0,0.0,2.0,11.0,0.0,3.0,1.0,1.0,0.24,0.2576,0.41,0.1045,16.0,53.0,69.0,Winter
1211.0,1.0,0.0,2.0,12.0,0.0,3.0,1.0,1.0,0.26,0.2879,0.35,0.0896,11.0,56.0,67.0,Winter
1212.0,1.0,0.0,2.0,13.0,0.0,3.0,1.0,1.0,0.3,0.3182,0.28,0.0896,9.0,78.0,87.0,Winter
1213.0,1.0,0.0,2.0,14.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.29,0.1045,17.0,61.0,78.0,Winter
1214.0,1.0,0.0,2.0,15.0,0.0,3.0,1.0,1.0,0.34,0.3485,0.25,0.0896,18.0,54.0,72.0,Winter
1215.0,1.0,0.0,2.0,16.0,0.0,3.0,1.0,1.0,0.34,0.3636,0.25,0.0,15.0,79.0,94.0,Winter
1216.0,1.0,0.0,2.0,17.0,0.0,3.0,1.0,1.0,0.34,0.3485,0.25,0.0896,15.0,207.0,222.0,Winter
1217.0,1.0,0.0,2.0,18.0,0.0,3.0,1.0,1.0,0.32,0.3333,0.26,0.0896,3.0,206.0,209.0,Winter
1218.0,1.0,0.0,2.0,19.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.33,0.0,6.0,135.0,141.0,Winter
1219.0,1.0,0.0,2.0,20.0,0.0,3.0,1.0,1.0,0.24,0.2424,0.6,0.1642,2.0,107.0,109.0,Winter
1220.0,1.0,0.0,2.0,21.0,0.0,3.0,1.0,1.0,0.24,0.2879,0.48,0.0,2.0,89.0,91.0,Winter
1221.0,1.0,0.0,2.0,22.0,0.0,3.0,1.0,1.0,0.24,0.2879,0.48,0.0,1.0,60.0,61.0,Winter
1222.0,1.0,0.0,2.0,23.0,0.0,3.0,1.0,1.0,0.22,0.2576,0.55,0.0896,1.0,38.0,39.0,Winter
1223.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.22,0.2576,0.55,0.0896,0.0,11.0,11.0,Winter
1224.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.22,0.2576,0.6,0.0896,0.0,7.0,7.0,Winter
1225.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.2,0.2273,0.64,0.0896,0.0,4.0,4.0,Winter
1226.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,0.2,0.2121,0.64,0.1343,0.0,2.0,2.0,Winter
1227.0,1.0,0.0,2.0,5.0,0.0,4.0,1.0,1.0,0.2,0.2121,0.69,0.1343,1.0,3.0,4.0,Winter
1228.0,1.0,0.0,2.0,6.0,0.0,4.0,1.0,1.0,0.2,0.197,0.69,0.194,0.0,58.0,58.0,Winter
1229.0,1.0,0.0,2.0,7.0,0.0,4.0,1.0,1.0,0.2,0.197,0.72,0.194,0.0,104.0,104.0,Winter
1230.0,1.0,0.0,2.0,8.0,0.0,4.0,1.0,1.0,0.24,0.2273,0.7,0.2239,8.0,244.0,252.0,Winter
1231.0,1.0,0.0,2.0,9.0,0.0,4.0,1.0,2.0,0.24,0.2121,0.75,0.2985,4.0,133.0,137.0,Winter
1232.0,1.0,0.0,2.0,10.0,0.0,4.0,1.0,2.0,0.26,0.2424,0.7,0.2836,8.0,49.0,57.0,Winter
1233.0,1.0,0.0,2.0,11.0,0.0,4.0,1.0,2.0,0.32,0.2879,0.57,0.3881,8.0,71.0,79.0,Winter
1234.0,1.0,0.0,2.0,12.0,0.0,4.0,1.0,2.0,0.36,0.3333,0.53,0.3582,10.0,85.0,95.0,Winter
1235.0,1.0,0.0,2.0,13.0,0.0,4.0,1.0,2.0,0.38,0.3939,0.54,0.2985,16.0,72.0,88.0,Winter
1236.0,1.0,0.0,2.0,14.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.5,0.2985,2.0,67.0,69.0,Winter
1237.0,1.0,0.0,2.0,15.0,0.0,4.0,1.0,3.0,0.4,0.4091,0.54,0.3881,5.0,58.0,63.0,Winter
1238.0,1.0,0.0,2.0,16.0,0.0,4.0,1.0,3.0,0.38,0.3939,0.62,0.2836,4.0,67.0,71.0,Winter
1239.0,1.0,0.0,2.0,17.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.66,0.194,9.0,168.0,177.0,Winter
1240.0,1.0,0.0,2.0,18.0,0.0,4.0,1.0,2.0,0.34,0.303,0.87,0.3284,5.0,132.0,137.0,Winter
1241.0,1.0,0.0,2.0,19.0,0.0,4.0,1.0,3.0,0.34,0.303,0.93,0.2985,3.0,112.0,115.0,Winter
1242.0,1.0,0.0,2.0,20.0,0.0,4.0,1.0,2.0,0.34,0.303,0.93,0.3582,2.0,87.0,89.0,Winter
1243.0,1.0,0.0,2.0,21.0,0.0,4.0,1.0,2.0,0.34,0.303,0.87,0.3284,7.0,76.0,83.0,Winter
1244.0,1.0,0.0,2.0,22.0,0.0,4.0,1.0,3.0,0.34,0.3182,0.87,0.2836,5.0,50.0,55.0,Winter
1245.0,1.0,0.0,2.0,23.0,0.0,4.0,1.0,2.0,0.32,0.303,0.93,0.2239,3.0,47.0,50.0,Winter
1246.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,3.0,0.32,0.3485,0.93,0.0,1.0,8.0,9.0,Winter
1247.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,2.0,0.32,0.3485,1.0,0.0,1.0,9.0,10.0,Winter
1248.0,1.0,0.0,2.0,2.0,0.0,5.0,1.0,2.0,0.32,0.3485,1.0,0.0,0.0,3.0,3.0,Winter
1249.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,2.0,0.32,0.3333,0.93,0.1045,1.0,1.0,2.0,Winter
1250.0,1.0,0.0,2.0,5.0,0.0,5.0,1.0,2.0,0.32,0.3333,0.93,0.1045,1.0,5.0,6.0,Winter
1251.0,1.0,0.0,2.0,6.0,0.0,5.0,1.0,3.0,0.34,0.3485,0.93,0.0896,0.0,11.0,11.0,Winter
1252.0,1.0,0.0,2.0,7.0,0.0,5.0,1.0,3.0,0.34,0.3333,1.0,0.1343,1.0,34.0,35.0,Winter
1253.0,1.0,0.0,2.0,8.0,0.0,5.0,1.0,3.0,0.36,0.3485,0.93,0.1343,3.0,70.0,73.0,Winter
1254.0,1.0,0.0,2.0,9.0,0.0,5.0,1.0,3.0,0.34,0.303,0.93,0.3582,3.0,111.0,114.0,Winter
1255.0,1.0,0.0,2.0,10.0,0.0,5.0,1.0,3.0,0.42,0.4242,0.94,0.3284,7.0,42.0,49.0,Winter
1256.0,1.0,0.0,2.0,11.0,0.0,5.0,1.0,1.0,0.52,0.5,0.77,0.4478,9.0,50.0,59.0,Winter
1257.0,1.0,0.0,2.0,12.0,0.0,5.0,1.0,3.0,0.54,0.5152,0.6,0.4627,20.0,95.0,115.0,Winter
1258.0,1.0,0.0,2.0,13.0,0.0,5.0,1.0,3.0,0.54,0.5152,0.6,0.4627,6.0,77.0,83.0,Winter
1259.0,1.0,0.0,2.0,14.0,0.0,5.0,1.0,3.0,0.56,0.5303,0.56,0.4775,14.0,71.0,85.0,Winter
1260.0,1.0,0.0,2.0,15.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.41,0.4775,5.0,50.0,55.0,Winter
1261.0,1.0,0.0,2.0,16.0,0.0,5.0,1.0,1.0,0.32,0.2879,0.49,0.4627,11.0,91.0,102.0,Winter
1262.0,1.0,0.0,2.0,17.0,0.0,5.0,1.0,1.0,0.32,0.2727,0.49,0.4775,8.0,181.0,189.0,Winter
1263.0,1.0,0.0,2.0,18.0,0.0,5.0,1.0,1.0,0.32,0.2879,0.49,0.4775,7.0,150.0,157.0,Winter
1264.0,1.0,0.0,2.0,19.0,0.0,5.0,1.0,1.0,0.3,0.2727,0.52,0.4478,4.0,86.0,90.0,Winter
1265.0,1.0,0.0,2.0,20.0,0.0,5.0,1.0,1.0,0.3,0.2576,0.49,0.4775,2.0,60.0,62.0,Winter
1266.0,1.0,0.0,2.0,21.0,0.0,5.0,1.0,1.0,0.28,0.2576,0.48,0.3881,7.0,56.0,63.0,Winter
1267.0,1.0,0.0,2.0,22.0,0.0,5.0,1.0,1.0,0.26,0.2121,0.48,0.4478,7.0,43.0,50.0,Winter
1268.0,1.0,0.0,2.0,23.0,0.0,5.0,1.0,1.0,0.26,0.2273,0.48,0.3284,2.0,37.0,39.0,Winter
1269.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.52,0.194,3.0,25.0,28.0,Winter
1270.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.52,0.2985,2.0,25.0,27.0,Winter
1271.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.22,0.197,0.6,0.3582,3.0,9.0,12.0,Winter
1272.0,1.0,0.0,2.0,3.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.55,0.1343,1.0,7.0,8.0,Winter
1273.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,2.0,0.22,0.2576,0.6,0.0896,1.0,1.0,2.0,Winter
1274.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,2.0,0.22,0.2424,0.64,0.1045,1.0,9.0,10.0,Winter
1275.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,1.0,0.22,0.2727,0.6,0.0,1.0,6.0,7.0,Winter
1276.0,1.0,0.0,2.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2576,0.6,0.0896,1.0,21.0,22.0,Winter
1277.0,1.0,0.0,2.0,8.0,0.0,6.0,0.0,2.0,0.24,0.2879,0.6,0.0,2.0,55.0,57.0,Winter
1278.0,1.0,0.0,2.0,9.0,0.0,6.0,0.0,2.0,0.26,0.2576,0.56,0.1642,9.0,65.0,74.0,Winter
1279.0,1.0,0.0,2.0,10.0,0.0,6.0,0.0,2.0,0.3,0.303,0.49,0.1343,14.0,71.0,85.0,Winter
1280.0,1.0,0.0,2.0,11.0,0.0,6.0,0.0,1.0,0.3,0.3333,0.45,0.0,26.0,100.0,126.0,Winter
1281.0,1.0,0.0,2.0,12.0,0.0,6.0,0.0,2.0,0.32,0.3182,0.45,0.1642,45.0,115.0,160.0,Winter
1282.0,1.0,0.0,2.0,13.0,0.0,6.0,0.0,2.0,0.34,0.3182,0.42,0.2537,38.0,136.0,174.0,Winter
1283.0,1.0,0.0,2.0,14.0,0.0,6.0,0.0,2.0,0.34,0.303,0.36,0.3284,57.0,154.0,211.0,Winter
1284.0,1.0,0.0,2.0,15.0,0.0,6.0,0.0,2.0,0.36,0.3333,0.4,0.2836,40.0,125.0,165.0,Winter
1285.0,1.0,0.0,2.0,16.0,0.0,6.0,0.0,1.0,0.36,0.3333,0.46,0.2836,41.0,130.0,171.0,Winter
1286.0,1.0,0.0,2.0,17.0,0.0,6.0,0.0,1.0,0.36,0.3485,0.43,0.2239,53.0,130.0,183.0,Winter
1287.0,1.0,0.0,2.0,18.0,0.0,6.0,0.0,1.0,0.34,0.3333,0.46,0.194,26.0,111.0,137.0,Winter
1288.0,1.0,0.0,2.0,19.0,0.0,6.0,0.0,1.0,0.32,0.303,0.49,0.2537,30.0,64.0,94.0,Winter
1289.0,1.0,0.0,2.0,20.0,0.0,6.0,0.0,1.0,0.3,0.303,0.56,0.1642,8.0,60.0,68.0,Winter
1290.0,1.0,0.0,2.0,21.0,0.0,6.0,0.0,1.0,0.28,0.2727,0.65,0.2537,9.0,59.0,68.0,Winter
1291.0,1.0,0.0,2.0,22.0,0.0,6.0,0.0,1.0,0.28,0.2727,0.75,0.2239,8.0,38.0,46.0,Winter
1292.0,1.0,0.0,2.0,23.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.75,0.2836,5.0,29.0,34.0,Winter
1293.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.26,0.2424,0.87,0.2836,8.0,26.0,34.0,Winter
1294.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.87,0.194,7.0,30.0,37.0,Winter
1295.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.87,0.1343,2.0,20.0,22.0,Winter
1296.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.26,0.2879,0.87,0.0896,3.0,8.0,11.0,Winter
1297.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.24,0.2424,0.87,0.1343,0.0,2.0,2.0,Winter
1298.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.24,0.2879,0.87,0.0,2.0,1.0,3.0,Winter
1299.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.24,0.2424,0.87,0.1343,6.0,8.0,14.0,Winter
1300.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.26,0.303,0.87,0.0,9.0,26.0,35.0,Winter
1301.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.28,0.303,0.87,0.0896,17.0,42.0,59.0,Winter
1302.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.3,0.303,0.81,0.1642,24.0,79.0,103.0,Winter
1303.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.62,0.1343,33.0,92.0,125.0,Winter
1304.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.54,0.0896,61.0,132.0,193.0,Winter
1305.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.47,0.0,90.0,169.0,259.0,Winter
1306.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.47,0.0896,105.0,177.0,282.0,Winter
1307.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.44,0.1343,98.0,163.0,261.0,Winter
1308.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.44,0.1642,98.0,170.0,268.0,Winter
1309.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.54,0.194,66.0,121.0,187.0,Winter
1310.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.54,0.194,24.0,103.0,127.0,Winter
1311.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.54,0.1343,16.0,86.0,102.0,Winter
1312.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.54,0.0896,9.0,72.0,81.0,Winter
1313.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.62,0.1642,8.0,61.0,69.0,Winter
1314.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,2.0,0.38,0.3939,0.62,0.1045,2.0,67.0,69.0,Winter
1315.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.62,0.1642,6.0,53.0,59.0,Winter
1316.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.36,0.3636,0.66,0.1045,5.0,25.0,30.0,Winter
1317.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.34,0.303,0.87,0.3582,1.0,7.0,8.0,Winter
1318.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.32,0.3182,0.93,0.1642,0.0,1.0,1.0,Winter
1319.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,2.0,0.34,0.3636,0.93,0.0,1.0,4.0,5.0,Winter
1320.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,0.34,0.3485,0.96,0.1045,1.0,27.0,28.0,Winter
1321.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,2.0,0.36,0.3636,0.93,0.1045,2.0,90.0,92.0,Winter
1322.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,2.0,0.34,0.303,0.93,0.2985,13.0,242.0,255.0,Winter
